"RecordID","Branch","Department","Entity","Transaction Number","Billing Code","Card Number","Fuel Platform","Customer ID","Fuel Type","Discrepancies","Employee ID","Employee Type","Transaction Date","Merchant Name","Merchant City","Merchant State","PADD/Region","Asset Number","Asset Description","Odometer","Product Description","Product Type Description","Quantity","Price Per Unit","Net Cost","Gross Cost","UOM","Posted Date","Month","Currency","Card Type Flag","Cardholder Name","Trip & Dispatch Quantity","Reporting Level","MCC","Merchant Code","Merchant Address 1","Merchant Address 2","Merchant Postal Code","Chain Code","PS Item ID","Cross Border Transaction","Total Amount Due","Total Discount Amount","Total Tax Amount","Transaction Fee","Fuel Transaction ID","Fuel Transaction Detail ID","Branch Description","Original Branch","Original Branch Description","Reviewed By","Reviewed Date","Reviewed Comments","Payment Processed By","Payment Processed Date","Transaction Time Zone","Last Modified By","Last Modified Date","FileName","Full Card Number","K_Equipment Description","K_Safe Harbor Percentage"
"616955","PDX","77PDX","S2066","001000031","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","094842","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","84824","TRACTOR(SLEEP)","741106","UNLEADED GASOLINE","DIESEL","58","3.8940","225.85","225.85","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","225.85","0","0","0","0","3500031","3850031","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616956","LAX","77LAX","S2067","001000032","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","099576","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","85151","TRAILER","733910","UNLEADED GASOLINE","GASOLINE","79","3.6320","286.93","286.93","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","286.93","0","0","0","0","3500032","3850032","FALLON LOGISTICS","LAX","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616957","SEA","77SEA","S2065","001000033","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","093018","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","80685","TANKER","778610","DIESEL","UNLEADED","97","5.4280","526.52","526.52","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","526.52","0","0","0","0","3500033","3850033","FALLON LOGISTICS","SEA","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616958","SAN","77SAN","S2067","001000034","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","095139","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","82601","FLATBED","522425","PREMIUM UNLEADED","GASOLINE","56","5.2400","293.44","293.44","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","293.44","0","0","0","0","3500034","3850034","FALLON LOGISTICS","SAN","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616959","LAS","77LAS","S2065","001000035","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","092022","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","87075","VAN","504965","PREMIUM UNLEADED","GASOLINE","106","5.3640","568.58","568.58","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","568.58","0","0","0","0","3500035","3850035","FALLON LOGISTICS","LAS","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616960","FNL","77FNL","S2072","001000036","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","098032","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","83744","TRUCK(STRAIGHT)","998378","DIESEL","PREMIUM","137","3.7720","516.76","516.76","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","516.76","0","0","0","0","3500036","3850036","FALLON LOGISTICS","FNL","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616961","PHX","77PHX","S2068","001000037","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","091006","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","84920","TRACTOR(DAY)","748550","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","97","3.8570","374.13","374.13","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","374.13","0","0","0","0","3500037","3850037","FALLON LOGISTICS","PHX","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616962","SFO","77SFO","S2073","001000038","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","099704","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","86453","FLATBED","844083","PREMIUM UNLEADED","PREMIUM","149","4.5700","680.93","680.93","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","680.93","0","0","0","0","3500038","3850038","FALLON LOGISTICS","SFO","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616963","PDX","77PDX","S2069","001000039","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","091291","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","89242","TANKER","565298","PREMIUM UNLEADED","DIESEL","115","4.8380","556.37","556.37","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","556.37","0","0","0","0","3500039","3850039","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616964","SEA","77SEA","S2065","001000040","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","092242","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","80550","TRAILER","522083","DIESEL","PREMIUM","148","4.8090","711.73","711.73","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","711.73","0","0","0","0","3500040","3850040","FALLON LOGISTICS","SEA","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616965","SAN","77SAN","S2071","001000041","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","094615","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","84144","TANKER","957141","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","DIESEL","136","5.0570","687.75","687.75","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","687.75","0","0","0","0","3500041","3850041","FALLON LOGISTICS","SAN","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616966","SFO","77SFO","S2065","001000042","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","099631","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","86432","TRAILER","712953","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","118","4.7090","555.66","555.66","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","555.66","0","0","0","0","3500042","3850042","FALLON LOGISTICS","SFO","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616967","PDX","77PDX","S2073","001000043","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","095235","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","82262","TANKER","531274","UNLEADED GASOLINE","PREMIUM","57","5.2290","298.05","298.05","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","298.05","0","0","0","0","3500043","3850043","FALLON LOGISTICS","PDX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616968","DEN","77DEN","S2072","001000044","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","093752","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","83805","CONTAINER","577858","DIESEL","UNLEADED","120","4.1890","502.68","502.68","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","502.68","0","0","0","0","3500044","3850044","FALLON LOGISTICS","DEN","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616969","PDX","77PDX","S2068","001000045","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","098389","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","84934","TRUCK(STRAIGHT)","659473","DIESEL","DIESEL","73","5.4380","396.97","396.97","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","396.97","0","0","0","0","3500045","3850045","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616970","SEA","77SEA","S2067","001000046","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","095571","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","85029","TANKER","779976","PREMIUM UNLEADED","PREMIUM","85","4.0940","347.99","347.99","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","347.99","0","0","0","0","3500046","3850046","FALLON LOGISTICS","SEA","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616971","SFO","77SFO","S2073","001000047","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","098094","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","82604","TANKER","714287","PREMIUM UNLEADED","PREMIUM","101","3.9360","397.54","397.54","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","397.54","0","0","0","0","3500047","3850047","FALLON LOGISTICS","SFO","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616972","PHX","77PHX","S2068","001000048","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","093429","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","83348","CONTAINER","505419","UNLEADED GASOLINE","UNLEADED","118","4.3160","509.29","509.29","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","509.29","0","0","0","0","3500048","3850048","FALLON LOGISTICS","PHX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616973","SFO","77SFO","S2067","001000049","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","097466","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","83220","VAN","736725","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","PREMIUM","149","4.8180","717.88","717.88","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","717.88","0","0","0","0","3500049","3850049","FALLON LOGISTICS","SFO","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616974","PHX","77PHX","S2067","001000050","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","090052","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","88393","TRUCK(STRAIGHT)","749285","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","138","4.8440","668.47","668.47","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","668.47","0","0","0","0","3500050","3850050","FALLON LOGISTICS","PHX","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616975","PDX","77PDX","S2070","001000051","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","095350","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","85897","TANKER","840025","UNLEADED GASOLINE","DIESEL","140","5.3700","751.80","751.80","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","751.80","0","0","0","0","3500051","3850051","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616976","PHX","77PHX","S2068","001000052","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","090039","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","87946","TRACTOR(DAY)","669430","PREMIUM UNLEADED","DIESEL","67","3.5190","235.77","235.77","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","235.77","0","0","0","0","3500052","3850052","FALLON LOGISTICS","PHX","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616977","SFO","77SFO","S2065","001000053","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","095427","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","86644","TRACTOR(DAY)","909803","PREMIUM UNLEADED","PREMIUM","138","4.0130","553.79","553.79","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","553.79","0","0","0","0","3500053","3850053","FALLON LOGISTICS","SFO","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616978","FNL","77FNL","S2069","001000054","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","099253","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","84719","TRAILER","979554","DIESEL","DIESEL","94","4.6900","440.86","440.86","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","440.86","0","0","0","0","3500054","3850054","FALLON LOGISTICS","FNL","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616979","LAS","77LAS","S2068","001000055","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","091863","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","80568","TRACTOR(SLEEP)","510298","DIESEL","UNLEADED","121","3.5270","426.77","426.77","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","426.77","0","0","0","0","3500055","3850055","FALLON LOGISTICS","LAS","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616980","PDX","77PDX","S2070","001000056","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","090457","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","86600","TRACTOR(SLEEP)","567421","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","107","4.9050","524.84","524.84","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","524.84","0","0","0","0","3500056","3850056","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616981","SFO","77SFO","S2070","001000057","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","096185","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","89808","CONTAINER","509595","DIESEL","PREMIUM","136","4.1950","570.52","570.52","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","570.52","0","0","0","0","3500057","3850057","FALLON LOGISTICS","SFO","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616982","SFO","77SFO","S2072","001000058","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","095755","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","82795","TRACTOR(SLEEP)","982940","UNLEADED GASOLINE","UNLEADED","98","3.5330","346.23","346.23","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","346.23","0","0","0","0","3500058","3850058","FALLON LOGISTICS","SFO","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616983","DEN","77DEN","S2065","001000059","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","099119","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","89161","TANKER","776887","DIESEL","PREMIUM","116","3.7900","439.64","439.64","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","439.64","0","0","0","0","3500059","3850059","FALLON LOGISTICS","DEN","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616984","SFO","77SFO","S2071","001000060","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","097825","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","82238","CONTAINER","996608","DIESEL","UNLEADED","50","4.0870","204.35","204.35","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","204.35","0","0","0","0","3500060","3850060","FALLON LOGISTICS","SFO","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616985","DEN","77DEN","S2071","001000061","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","094784","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","87135","TRACTOR(DAY)","705931","DIESEL","UNLEADED","77","3.6850","283.74","283.74","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","283.74","0","0","0","0","3500061","3850061","FALLON LOGISTICS","DEN","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616986","FNL","77FNL","S2073","001000062","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","094291","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","85109","TRAILER","595286","PREMIUM UNLEADED","UNLEADED","54","5.0160","270.86","270.86","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","270.86","0","0","0","0","3500062","3850062","FALLON LOGISTICS","FNL","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616987","DEN","77DEN","S2066","001000063","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","099425","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","84574","TRACTOR(SLEEP)","572363","PREMIUM UNLEADED","PREMIUM","107","3.7480","401.04","401.04","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","401.04","0","0","0","0","3500063","3850063","FALLON LOGISTICS","DEN","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616988","PHX","77PHX","S2068","001000064","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","097743","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","87817","TRUCK(STRAIGHT)","955648","PREMIUM UNLEADED","GASOLINE","134","3.9350","527.29","527.29","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","527.29","0","0","0","0","3500064","3850064","FALLON LOGISTICS","PHX","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"616989","OGG","77OGG","S2067","001000065","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","098819","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","83251","TRACTOR(DAY)","861688","UNLEADED GASOLINE","UNLEADED","73","3.9170","285.94","285.94","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","285.94","0","0","0","0","3500065","3850065","FALLON LOGISTICS","OGG","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
